product_id,brand,category,season,current_price,markdown_percentage,stock_quantity,customer_rating,is_returned,predicted_return_risk
FB001047,Ann Taylor,Outerwear,Summer,235.33,0.0,11,4.7,1,0.2302
FB001048,Uniqlo,Tops,Spring,25.45,0.0,29,3.7,0,0.135
FB001049,Gap,Tops,Winter,71.44,0.0,18,4.3,0,0.1329
FB001050,Banana Republic,Dresses,Summer,98.33,0.0,46,3.7,0,0.152
FB001051,Forever21,Dresses,Spring,171.1,0.0,34,,0,0.0946
FB001052,Forever21,Dresses,Winter,155.57,0.0,48,3.8,0,0.1739
FB001053,Mango,Outerwear,Fall,198.44,0.0,40,2.2,0,0.1375
FB001054,Ann Taylor,Shoes,Spring,144.02,18.1,4,4.0,0,0.0889
FB001055,Forever21,Outerwear,Summer,100.23,0.0,12,3.5,0,0.1251
FB001056,Zara,Outerwear,Winter,88.94,0.0,36,,0,0.1562
FB001057,H&M,Outerwear,Fall,205.91,0.0,3,4.8,0,0.0811
FB001058,Uniqlo,Accessories,Fall,28.74,1.1,12,1.1,1,0.099
FB001059,Gap,Accessories,Summer,68.56,0.0,2,2.4,0,0.188
FB001060,Forever21,Tops,Summer,37.1,59.5,2,4.3,0,0.0886
FB001061,H&M,Dresses,Summer,96.57,0.0,6,1.9,0,0.1117
FB001062,H&M,Bottoms,Winter,15.0,57.9,11,1.8,0,0.1598
FB001063,Uniqlo,Shoes,Winter,73.65,38.1,36,1.1,1,0.1205
FB001064,H&M,Shoes,Spring,56.3,10.1,32,2.9,0,0.1218
FB001065,Forever21,Shoes,Summer,68.24,55.5,46,4.2,1,0.2559
FB001066,Ann Taylor,Tops,Summer,36.04,49.7,33,,1,0.3779
FB001067,Ann Taylor,Dresses,Spring,47.44,55.9,19,4.4,0,0.1246
FB001068,Zara,Shoes,Spring,137.16,0.0,34,4.0,0,0.1234
FB001069,Banana Republic,Tops,Winter,119.29,0.0,3,,0,0.0778
FB001070,Mango,Tops,Spring,104.09,0.0,29,,0,0.1091
FB001071,Banana Republic,Dresses,Fall,73.07,0.0,5,4.2,0,0.0986
FB001072,Zara,Bottoms,Fall,71.09,7.6,20,3.7,0,0.1164
FB001073,Forever21,Bottoms,Winter,119.92,0.0,37,5.0,0,0.1226
FB001074,Ann Taylor,Outerwear,Winter,116.49,0.0,17,3.3,1,0.1569
FB001075,Gap,Shoes,Fall,153.19,14.7,47,2.9,0,0.143
FB001076,Uniqlo,Accessories,Winter,33.8,0.0,34,4.8,0,0.124
FB001077,Uniqlo,Tops,Fall,40.2,3.3,5,2.9,0,0.0635
FB001078,Forever21,Shoes,Spring,73.72,47.0,6,3.4,0,0.0998
FB001079,Mango,Dresses,Fall,102.04,0.0,34,3.4,0,0.0988
FB001080,Gap,Bottoms,Fall,21.64,54.2,4,4.9,0,0.1277
FB001081,Uniqlo,Dresses,Summer,55.08,0.0,48,4.1,0,0.3163
FB001082,Forever21,Outerwear,Winter,39.92,54.8,36,3.1,0,0.1388
FB001083,Mango,Bottoms,Fall,62.32,16.8,13,,1,0.2897
FB001084,Mango,Bottoms,Winter,29.77,57.4,30,4.2,0,0.081
FB001085,Uniqlo,Shoes,Fall,142.83,0.0,25,3.5,0,0.0875
FB001086,Zara,Shoes,Fall,140.17,0.0,43,3.1,0,0.0826
FB001087,Gap,Tops,Winter,70.24,33.8,15,4.5,0,0.0886
FB001088,H&M,Dresses,Summer,53.23,0.0,41,2.8,1,0.3733
FB001089,Banana Republic,Outerwear,Spring,92.25,0.0,22,3.3,1,0.2669
FB001090,Ann Taylor,Accessories,Summer,39.17,0.0,4,3.5,1,0.1944
FB001091,Gap,Accessories,Spring,72.83,0.0,6,2.0,0,0.0952
FB001092,Forever21,Bottoms,Winter,21.2,28.7,37,2.5,0,0.1494
FB001093,Mango,Dresses,Winter,144.1,0.0,36,2.5,0,0.1252
FB001094,H&M,Dresses,Summer,97.43,10.8,38,3.3,0,0.1687
FB001095,Mango,Outerwear,Winter,149.04,17.5,41,1.4,0,0.0928
FB001096,Banana Republic,Outerwear,Spring,69.53,46.2,28,3.2,0,0.1474
FB001097,Gap,Shoes,Summer,103.51,47.1,36,4.0,0,0.162
FB001098,Banana Republic,Accessories,Winter,52.05,20.7,20,2.6,0,0.1457
FB001099,H&M,Bottoms,Spring,113.18,0.0,3,4.9,0,0.0864
FB001100,Ann Taylor,Shoes,Fall,173.69,0.0,25,3.6,0,0.1144
FB001101,Zara,Outerwear,Fall,156.54,0.0,23,1.8,0,0.0801
FB001102,H&M,Dresses,Spring,63.31,39.0,5,,0,0.0767
FB001103,Gap,Accessories,Fall,79.6,0.0,22,,0,0.1298
FB001104,Ann Taylor,Accessories,Fall,27.72,18.9,50,3.6,0,0.1993
FB001105,Gap,Bottoms,Winter,58.44,0.0,3,2.6,1,0.2538
FB001106,Zara,Accessories,Summer,30.62,0.0,31,3.0,1,0.1731
FB001107,Uniqlo,Outerwear,Fall,213.94,0.0,16,4.7,0,0.0681
FB001108,Forever21,Bottoms,Fall,29.31,0.0,25,4.6,1,0.2582
FB001109,Forever21,Tops,Spring,49.12,0.0,47,,0,0.1395
FB001110,Banana Republic,Bottoms,Fall,113.23,0.0,13,3.7,0,0.0821
FB001111,Banana Republic,Outerwear,Spring,103.65,0.0,4,1.0,0,0.0899
FB001112,Ann Taylor,Dresses,Fall,36.35,49.4,25,,0,0.2569
FB001113,Zara,Shoes,Winter,128.31,0.0,36,4.0,1,0.2635
FB001114,Forever21,Shoes,Winter,118.97,0.0,45,3.8,0,0.1325
FB001115,Zara,Bottoms,Winter,26.7,16.5,48,1.8,0,0.1715
FB001116,Banana Republic,Tops,Winter,84.83,26.8,26,4.6,0,0.1139
FB001117,Ann Taylor,Dresses,Fall,140.06,0.0,37,2.3,0,0.1082
FB001118,Mango,Shoes,Fall,154.82,0.0,10,4.1,0,0.0668
FB001119,Uniqlo,Dresses,Winter,91.14,20.2,5,2.0,1,0.2647
FB001120,Zara,Shoes,Winter,114.84,0.0,38,2.6,1,0.242
FB001121,Mango,Dresses,Winter,122.39,6.8,18,2.0,0,0.1957
FB001122,Mango,Tops,Fall,62.07,32.1,49,2.3,0,0.0935
FB001123,Gap,Outerwear,Fall,202.28,0.0,4,,0,0.0848
FB001124,Forever21,Bottoms,Fall,119.63,0.0,14,2.1,0,0.1103
FB001125,Banana Republic,Shoes,Summer,167.89,0.0,12,1.0,0,0.0929
FB001126,Uniqlo,Shoes,Spring,100.39,0.0,24,3.2,1,0.0995
FB001127,Gap,Dresses,Summer,95.99,40.9,32,1.0,0,0.1429
FB001128,Gap,Shoes,Spring,61.75,5.1,16,4.3,0,0.1159
FB001129,Forever21,Bottoms,Spring,40.07,48.7,0,,0,0.152
FB001130,Zara,Outerwear,Spring,46.52,59.8,10,4.2,0,0.0808
FB001131,Ann Taylor,Accessories,Fall,19.0,11.9,37,3.0,1,0.2036
FB001132,Banana Republic,Dresses,Fall,37.7,50.3,50,4.7,1,0.3116
FB001133,Uniqlo,Outerwear,Summer,170.91,0.0,36,1.6,1,0.3011
FB001134,H&M,Shoes,Fall,72.99,22.4,0,,0,0.121
FB001135,H&M,Bottoms,Summer,84.44,0.0,2,1.1,0,0.1842
FB001136,Zara,Outerwear,Summer,93.11,0.0,43,2.8,0,0.1833
FB001137,Zara,Tops,Winter,77.38,8.8,19,4.1,1,0.2454
FB001138,Uniqlo,Shoes,Spring,138.41,0.0,40,3.1,0,0.1064
FB001139,Zara,Accessories,Fall,15.83,21.6,45,4.4,1,0.1924
FB001140,Banana Republic,Dresses,Fall,77.48,37.6,24,2.3,0,0.0812
FB001141,Banana Republic,Outerwear,Spring,133.92,0.0,41,2.8,0,0.1837
FB001142,Banana Republic,Accessories,Spring,77.78,0.0,23,2.5,1,0.1639
FB001143,Mango,Dresses,Winter,101.08,35.9,6,1.0,0,0.0746
FB001144,Zara,Tops,Winter,99.57,0.0,17,1.0,0,0.1684
FB001145,Zara,Accessories,Summer,29.09,33.3,47,2.5,0,0.2013
FB001146,Gap,Outerwear,Winter,88.87,0.0,27,2.4,0,0.1442
FB001147,Forever21,Bottoms,Fall,90.31,19.8,2,1.0,0,0.1178
FB001148,Uniqlo,Tops,Fall,33.35,0.0,29,1.2,0,0.1385
FB001149,Forever21,Bottoms,Fall,112.46,2.9,46,,0,0.0858
FB001150,Banana Republic,Tops,Fall,104.45,3.1,6,2.8,0,0.0475
FB001151,H&M,Tops,Summer,53.87,0.0,50,4.2,1,0.2923
FB001152,Gap,Tops,Spring,42.92,40.8,23,4.4,0,0.1721
FB001153,Gap,Shoes,Spring,152.32,0.0,15,,0,0.0936
FB001154,H&M,Dresses,Winter,67.63,0.0,9,4.7,0,0.1014
FB001155,Uniqlo,Outerwear,Summer,221.94,0.0,35,1.5,0,0.1717
FB001156,Zara,Bottoms,Fall,108.79,8.4,30,4.6,1,0.2559
FB001157,Forever21,Tops,Fall,100.17,0.0,18,1.2,0,0.0764
FB001158,Banana Republic,Accessories,Summer,18.45,0.0,39,2.2,0,0.1916
FB001159,Gap,Accessories,Summer,39.41,13.5,40,3.2,0,0.2842
FB001160,Uniqlo,Tops,Spring,62.21,0.0,38,2.6,0,0.0979
FB001161,Forever21,Accessories,Winter,37.02,0.0,12,4.3,0,0.1279
FB001162,Zara,Dresses,Summer,31.63,39.0,40,2.4,0,0.1744
FB001163,Zara,Dresses,Spring,76.24,0.0,14,2.8,0,0.101
FB001164,Zara,Accessories,Fall,74.17,0.0,24,1.7,0,0.0941
FB001165,Forever21,Bottoms,Spring,75.99,0.0,19,1.7,1,0.3122
FB001166,H&M,Bottoms,Winter,31.54,49.4,46,3.5,0,0.0955
FB001167,Mango,Bottoms,Winter,93.59,0.0,38,1.9,0,0.1451
FB001168,Forever21,Tops,Fall,46.83,35.7,11,3.1,0,0.1085
FB001169,Uniqlo,Outerwear,Winter,89.37,33.6,42,2.9,0,0.0805
FB001170,Zara,Bottoms,Spring,41.6,41.9,16,2.8,0,0.1415
FB001171,Ann Taylor,Shoes,Summer,28.99,53.5,1,4.1,0,0.2385
FB001172,Ann Taylor,Outerwear,Spring,45.35,43.7,41,4.8,1,0.25
FB001173,Banana Republic,Shoes,Winter,171.48,0.0,15,2.4,0,0.1123
FB001174,Ann Taylor,Tops,Spring,25.97,15.7,4,,0,0.0868
FB001175,H&M,Dresses,Summer,97.14,0.0,20,4.1,0,0.1015
FB001176,Forever21,Shoes,Fall,128.27,0.0,28,,0,0.0946
FB001177,Zara,Dresses,Winter,174.86,0.0,43,4.6,0,0.1469
FB001178,Banana Republic,Dresses,Winter,100.03,0.0,36,1.9,1,0.2249
FB001179,Zara,Dresses,Winter,49.89,0.0,0,3.5,1,0.1637
FB001180,H&M,Shoes,Fall,170.43,0.0,22,,0,0.0811
FB001181,Gap,Outerwear,Summer,186.78,0.0,22,2.9,0,0.2044
FB001182,Forever21,Accessories,Fall,63.98,0.0,36,1.7,0,0.0931
FB001183,Forever21,Outerwear,Fall,225.64,0.0,31,1.3,0,0.0754
FB001184,Mango,Tops,Fall,99.26,13.9,37,,0,0.108
FB001185,Mango,Bottoms,Fall,92.59,0.0,39,2.3,0,0.0845
FB001186,Uniqlo,Accessories,Spring,49.93,26.2,23,1.7,0,0.167
FB001187,Ann Taylor,Outerwear,Spring,128.92,0.0,40,1.5,0,0.1328
FB001188,Banana Republic,Accessories,Fall,13.74,16.8,47,1.2,0,0.2461
FB001189,Banana Republic,Shoes,Winter,99.51,42.7,1,3.1,0,0.1118
FB001190,H&M,Tops,Spring,56.55,20.9,33,1.3,0,0.1221
FB001191,Uniqlo,Outerwear,Fall,174.72,24.3,26,,1,0.1261
FB001192,H&M,Shoes,Spring,41.81,58.6,44,1.2,0,0.085
FB001193,Mango,Outerwear,Winter,55.16,52.6,43,2.4,0,0.0779
FB001194,H&M,Shoes,Spring,137.81,8.3,48,2.9,0,0.1121
FB001195,Zara,Outerwear,Winter,107.81,0.0,15,2.7,0,0.1311
FB001196,Zara,Dresses,Spring,61.24,0.0,3,,0,0.1199
FB001197,Zara,Accessories,Winter,34.04,0.0,3,1.9,0,0.154
FB001198,Gap,Dresses,Summer,90.97,45.9,44,1.5,0,0.1349
FB001199,Ann Taylor,Tops,Fall,74.07,0.0,47,1.4,0,0.1556
FB001200,Forever21,Tops,Winter,84.75,0.0,7,2.5,0,0.0661
FB001201,Mango,Shoes,Summer,169.47,9.6,28,4.0,0,0.0987
FB001202,Uniqlo,Accessories,Spring,39.35,14.1,29,,0,0.1656
FB001203,Banana Republic,Outerwear,Fall,87.09,0.0,8,2.8,0,0.0725
FB001204,H&M,Outerwear,Summer,100.44,56.8,23,2.9,1,0.3054
FB001205,Ann Taylor,Shoes,Spring,184.87,0.0,32,1.8,0,0.166
FB001206,Gap,Tops,Fall,31.36,0.0,50,3.4,0,0.1514
FB001207,H&M,Accessories,Winter,46.94,24.6,33,3.5,0,0.1478
FB001208,Mango,Accessories,Summer,37.47,42.2,26,1.3,0,0.1573
FB001209,Zara,Accessories,Spring,15.92,0.0,7,4.1,0,0.1425
FB001210,H&M,Outerwear,Spring,180.83,0.0,20,2.0,0,0.132
FB001211,Forever21,Shoes,Summer,73.81,0.0,44,1.3,0,0.1225
FB001212,Ann Taylor,Shoes,Summer,127.52,0.0,0,3.4,0,0.1268
FB001213,H&M,Bottoms,Fall,52.08,0.0,12,,0,0.1116
FB001214,Forever21,Bottoms,Winter,25.28,23.0,24,1.1,0,0.1746
FB001215,Banana Republic,Tops,Winter,108.92,0.0,6,1.8,0,0.0702
FB001216,Forever21,Shoes,Winter,45.06,47.5,8,1.1,0,0.1242
FB001217,Zara,Accessories,Spring,62.02,0.0,3,3.7,0,0.0924
FB001218,H&M,Shoes,Summer,120.44,5.4,34,2.5,0,0.1477
FB001219,Ann Taylor,Tops,Fall,35.74,0.0,33,,1,0.1432
FB001220,H&M,Accessories,Summer,50.2,27.9,5,1.1,0,0.2508
FB001221,Zara,Tops,Winter,65.51,28.8,37,1.9,0,0.1353
FB001222,Mango,Shoes,Fall,110.1,0.0,13,3.6,1,0.2122
FB001223,Zara,Bottoms,Fall,109.05,0.0,13,3.7,0,0.0757
FB001224,Forever21,Accessories,Winter,67.46,0.0,28,1.4,0,0.1337
FB001225,Ann Taylor,Shoes,Winter,98.88,10.2,47,,0,0.1793
FB001226,Banana Republic,Shoes,Summer,162.5,0.0,45,,0,0.1631
FB001227,Uniqlo,Accessories,Summer,21.82,8.3,0,3.5,0,0.1751
FB001228,Banana Republic,Bottoms,Fall,115.89,0.0,34,2.9,0,0.1051
FB001229,H&M,Outerwear,Spring,80.04,42.5,27,2.9,0,0.1185
FB001230,Forever21,Dresses,Fall,76.23,36.7,46,2.4,0,0.1268
FB001231,Banana Republic,Accessories,Fall,72.81,0.0,4,4.3,0,0.0819
FB001232,Zara,Accessories,Spring,29.75,0.0,37,3.9,0,0.1087
FB001233,Gap,Tops,Summer,33.63,0.0,13,4.7,0,0.1048
FB001234,Banana Republic,Outerwear,Fall,101.93,0.0,31,,0,0.0979
FB001235,Mango,Accessories,Winter,41.43,0.0,10,,0,0.1061
FB001236,Ann Taylor,Outerwear,Spring,126.14,0.0,24,3.6,0,0.1595
FB001237,Zara,Bottoms,Spring,96.76,0.0,6,,0,0.0743
FB001238,Mango,Tops,Winter,114.32,0.0,27,5.0,0,0.1533
FB001239,H&M,Shoes,Spring,102.46,0.0,20,3.7,1,0.0937
FB001240,Uniqlo,Bottoms,Summer,81.34,15.0,9,4.9,0,0.1372
FB001241,H&M,Bottoms,Winter,55.49,0.0,25,4.6,0,0.1331
FB001242,Ann Taylor,Accessories,Winter,27.58,9.8,34,3.4,0,0.1573
FB001243,Mango,Bottoms,Fall,116.58,0.0,47,1.2,0,0.0911
FB001244,Zara,Dresses,Winter,62.47,21.1,36,1.5,1,0.3061
FB001245,Forever21,Dresses,Summer,88.71,0.0,3,3.5,0,0.1434
FB001246,Banana Republic,Dresses,Spring,150.58,0.0,38,2.1,0,0.1786
FB001247,Uniqlo,Dresses,Summer,163.17,9.3,34,2.1,0,0.1194
FB001248,Forever21,Outerwear,Spring,135.3,0.0,19,4.6,0,0.1115
FB001249,Uniqlo,Shoes,Fall,146.43,0.0,7,2.5,0,0.0507
FB001250,Forever21,Outerwear,Winter,160.27,0.0,11,2.0,0,0.0657
FB001251,Mango,Shoes,Winter,154.92,8.8,36,2.1,0,0.1261
FB001252,Ann Taylor,Shoes,Summer,137.33,0.0,35,4.6,0,0.2482
FB001253,Forever21,Bottoms,Summer,38.18,0.0,38,,0,0.2188
FB001254,Zara,Tops,Summer,32.46,20.1,7,,0,0.135
FB001255,H&M,Bottoms,Winter,43.26,23.3,35,,0,0.1355
FB001256,Forever21,Accessories,Summer,19.56,0.0,13,3.1,0,0.1725
FB001257,H&M,Shoes,Winter,155.66,0.0,3,4.0,0,0.0913
FB001258,Zara,Tops,Summer,106.2,0.0,10,1.1,0,0.1083
FB001259,Ann Taylor,Outerwear,Fall,158.31,0.0,7,5.0,0,0.079
FB001260,Mango,Dresses,Spring,59.13,42.2,43,1.3,0,0.1189
FB001261,Gap,Accessories,Fall,22.45,58.0,6,4.2,0,0.119
FB001262,Uniqlo,Dresses,Summer,78.47,22.9,5,1.2,1,0.2028
FB001263,Banana Republic,Outerwear,Summer,112.28,0.0,41,4.1,0,0.173
FB001264,Banana Republic,Accessories,Winter,47.51,0.0,39,4.4,0,0.1817
FB001265,Uniqlo,Tops,Winter,80.39,0.0,24,,0,0.1541
FB001266,Mango,Bottoms,Winter,47.66,26.4,7,2.9,1,0.3484
FB001267,Zara,Outerwear,Winter,129.86,0.0,41,1.7,0,0.1877
FB001268,Banana Republic,Bottoms,Spring,32.74,0.0,23,4.0,1,0.3025
FB001269,Uniqlo,Bottoms,Spring,79.27,0.0,13,3.5,0,0.1382
FB001270,Forever21,Tops,Spring,119.38,0.0,18,4.4,0,0.1215
FB001271,H&M,Dresses,Winter,66.17,0.0,1,,0,0.0886
FB001272,H&M,Accessories,Fall,62.84,8.0,18,3.1,0,0.0991
FB001273,Mango,Outerwear,Fall,209.66,0.0,30,2.1,0,0.1294
FB001274,Uniqlo,Shoes,Summer,154.82,0.0,31,,0,0.1422
FB001275,H&M,Bottoms,Winter,37.53,0.0,8,3.0,1,0.2651
FB001276,Zara,Shoes,Summer,140.28,0.0,10,1.9,0,0.0999
FB001277,Uniqlo,Shoes,Summer,171.07,0.0,25,3.0,0,0.1868
FB001278,Zara,Tops,Summer,77.87,0.0,4,2.7,0,0.1502
FB001279,H&M,Tops,Spring,80.54,0.0,50,2.1,0,0.1337
FB001280,Uniqlo,Bottoms,Summer,28.38,41.7,20,1.3,1,0.3744
FB001281,Ann Taylor,Shoes,Winter,137.83,0.0,32,3.4,1,0.1423
FB001282,Zara,Bottoms,Fall,53.48,44.8,15,1.3,0,0.0779
FB001283,H&M,Tops,Spring,29.35,36.8,19,1.9,0,0.0975
FB001284,Gap,Bottoms,Winter,86.4,0.0,26,3.7,0,0.1625
FB001285,Mango,Bottoms,Fall,55.09,51.6,12,2.9,0,0.0663
FB001286,Zara,Bottoms,Summer,36.93,42.9,36,,0,0.1563
FB001287,Forever21,Shoes,Fall,123.23,0.0,40,4.3,0,0.0787
FB001288,Ann Taylor,Accessories,Winter,69.69,0.0,35,3.0,0,0.2038
FB001289,Banana Republic,Accessories,Winter,34.89,24.4,31,4.4,1,0.2066
FB001290,H&M,Outerwear,Summer,229.8,0.0,46,3.6,0,0.1636
FB001291,Uniqlo,Outerwear,Fall,144.27,19.6,42,3.0,0,0.0966
FB001292,Banana Republic,Shoes,Fall,35.38,56.3,41,2.2,1,0.3347
FB001293,Uniqlo,Bottoms,Fall,50.34,19.2,9,2.5,0,0.1757
FB001294,Uniqlo,Accessories,Fall,51.48,12.5,3,1.5,0,0.1065
FB001295,H&M,Tops,Summer,117.02,1.7,34,4.1,0,0.1761
FB001296,Zara,Outerwear,Summer,80.54,0.0,3,1.8,1,0.284
FB001297,Banana Republic,Bottoms,Winter,35.16,25.7,2,3.2,0,0.1576
FB001298,Gap,Shoes,Winter,75.92,27.4,7,1.0,1,0.2694
FB001299,Zara,Accessories,Winter,29.43,23.3,22,1.4,0,0.1563
FB001300,H&M,Outerwear,Winter,86.3,0.0,33,3.9,0,0.1996
FB001301,Mango,Accessories,Winter,62.16,4.2,40,1.4,0,0.1146
FB001302,Mango,Accessories,Fall,53.64,0.0,18,2.3,0,0.1179
FB001303,Mango,Dresses,Summer,103.34,9.2,11,2.4,0,0.1528
FB001304,Ann Taylor,Tops,Summer,29.01,27.7,29,1.7,1,0.3582
FB001305,Gap,Tops,Winter,34.3,30.9,21,2.0,0,0.0873
FB001306,Forever21,Bottoms,Summer,53.88,54.2,25,4.6,1,0.112
FB001307,Mango,Accessories,Summer,67.2,3.7,14,3.2,0,0.1753
FB001308,Forever21,Accessories,Spring,24.41,18.4,10,4.9,0,0.1122
FB001309,H&M,Shoes,Fall,106.09,43.3,26,3.0,0,0.1379
FB001310,Ann Taylor,Accessories,Summer,33.71,15.8,31,1.8,0,0.3019
FB001311,Mango,Dresses,Spring,86.9,23.4,1,,0,0.1021
FB001312,Zara,Bottoms,Spring,119.84,0.0,47,1.4,0,0.134
FB001313,Uniqlo,Shoes,Fall,167.27,0.0,9,4.0,0,0.0364
FB001314,Banana Republic,Dresses,Spring,146.37,1.1,43,2.0,0,0.1168
FB001315,H&M,Bottoms,Winter,32.8,49.8,9,,0,0.1551
FB001316,Banana Republic,Shoes,Spring,80.0,5.4,33,,0,0.1395
FB001317,Gap,Bottoms,Summer,52.6,0.0,35,1.2,1,0.4462
FB001318,Uniqlo,Shoes,Summer,106.37,0.0,30,1.1,0,0.1292
FB001319,Gap,Tops,Summer,57.67,40.4,31,4.5,0,0.1016
FB001320,Banana Republic,Outerwear,Spring,99.02,0.0,21,1.2,0,0.1207
FB001321,Zara,Accessories,Spring,43.47,36.9,9,1.8,0,0.1051
FB001322,H&M,Dresses,Spring,61.67,3.5,14,2.1,0,0.0921
FB001323,Mango,Shoes,Fall,103.11,11.4,15,,0,0.1106
FB001324,Uniqlo,Bottoms,Fall,71.74,0.0,16,,0,0.1147
FB001325,Forever21,Bottoms,Winter,91.11,0.0,38,3.3,0,0.1503
FB001326,Zara,Accessories,Summer,46.07,0.0,25,2.5,0,0.2523
FB001327,Mango,Dresses,Fall,156.27,0.0,43,,0,0.0625
FB001328,Mango,Tops,Fall,56.35,0.0,31,1.5,0,0.0883
FB001329,Zara,Bottoms,Winter,90.9,23.1,15,5.0,0,0.1066
FB001330,Gap,Tops,Fall,25.86,0.0,46,1.5,0,0.1544
FB001331,H&M,Tops,Fall,69.94,23.7,3,3.7,0,0.1038
FB001332,Uniqlo,Bottoms,Fall,23.29,7.9,39,1.7,0,0.1343
FB001333,H&M,Accessories,Winter,34.99,32.2,34,4.8,0,0.1266
FB001334,Banana Republic,Outerwear,Summer,108.28,24.6,50,4.1,0,0.181
FB001335,Gap,Bottoms,Summer,45.48,0.0,29,2.3,0,0.3131
FB001336,Zara,Shoes,Summer,158.77,10.7,37,,0,0.1179
FB001337,Gap,Outerwear,Fall,95.48,34.2,14,,0,0.1556
FB001338,Ann Taylor,Shoes,Summer,190.78,0.0,39,3.7,0,0.143
FB001339,Forever21,Accessories,Fall,44.73,0.0,25,1.1,0,0.1248
FB001340,Banana Republic,Shoes,Winter,65.48,0.0,7,4.6,0,0.0998
FB001341,Gap,Shoes,Spring,86.1,0.0,4,2.4,0,0.086
FB001342,Uniqlo,Bottoms,Winter,100.14,0.0,48,4.2,0,0.1452
FB001343,Banana Republic,Outerwear,Winter,203.4,0.0,18,1.8,0,0.2042
FB001344,Gap,Tops,Winter,71.99,24.4,26,2.3,0,0.1393
FB001345,H&M,Dresses,Fall,118.93,31.6,5,3.2,0,0.0832
FB001346,H&M,Dresses,Winter,160.05,0.0,23,4.0,0,0.1574
FB001347,Forever21,Tops,Winter,59.53,0.0,28,1.5,0,0.0874
FB001348,Mango,Dresses,Fall,155.32,0.0,19,4.1,0,0.0904
FB001349,Forever21,Bottoms,Spring,17.49,41.0,21,4.5,1,0.3505
FB001350,Mango,Outerwear,Winter,182.42,23.2,23,2.2,0,0.1252
FB001351,Ann Taylor,Outerwear,Summer,81.67,0.0,34,3.1,1,0.3531
FB001352,Banana Republic,Bottoms,Spring,37.07,0.0,13,,0,0.1636
FB001353,Uniqlo,Tops,Fall,80.97,0.0,13,,0,0.0466
FB001354,Zara,Accessories,Spring,54.45,29.9,33,4.0,1,0.1507
FB001355,Banana Republic,Tops,Summer,116.4,1.0,27,3.3,0,0.1977
FB001356,Mango,Outerwear,Fall,93.27,28.3,41,2.3,0,0.102
FB001357,Uniqlo,Tops,Fall,63.69,0.0,11,3.0,0,0.0423
FB001358,Banana Republic,Outerwear,Spring,135.02,0.0,25,3.4,1,0.2471
FB001359,H&M,Accessories,Winter,45.37,0.0,19,1.1,0,0.1541
FB001360,Zara,Bottoms,Winter,47.08,8.0,7,,0,0.1589
FB001361,Forever21,Dresses,Summer,46.63,5.5,10,4.3,0,0.1381
FB001362,Uniqlo,Shoes,Spring,119.78,0.0,40,,0,0.1357
FB001363,Banana Republic,Tops,Spring,50.17,35.1,16,,0,0.1052
FB001364,Gap,Tops,Fall,72.69,0.0,6,,0,0.0649
FB001365,Gap,Shoes,Fall,117.57,0.0,30,4.8,0,0.197
FB001366,Forever21,Outerwear,Spring,83.2,48.4,32,,0,0.2051
FB001367,Ann Taylor,Shoes,Fall,158.01,0.0,19,2.6,0,0.132
FB001368,Ann Taylor,Tops,Summer,60.92,0.0,25,,1,0.2933
FB001369,H&M,Shoes,Summer,91.28,25.2,21,4.7,0,0.1397
FB001370,Mango,Shoes,Spring,109.15,0.0,11,,0,0.0725
FB001371,Ann Taylor,Bottoms,Fall,60.97,0.0,29,4.5,0,0.1479
FB001372,Uniqlo,Accessories,Summer,41.97,35.3,12,4.2,1,0.1712
FB001373,Mango,Shoes,Fall,151.35,0.0,18,,0,0.084
FB001374,Gap,Accessories,Winter,40.82,44.0,25,3.0,0,0.168
FB001375,Gap,Accessories,Winter,79.48,0.0,2,3.3,0,0.1296
FB001376,Mango,Shoes,Fall,49.35,59.8,33,4.0,0,0.0999
FB001377,Forever21,Bottoms,Summer,79.61,0.0,29,3.7,0,0.1769
FB001378,Uniqlo,Bottoms,Winter,60.13,0.0,27,,0,0.129
FB001379,Gap,Accessories,Winter,42.63,41.0,43,3.5,0,0.1565
FB001380,Mango,Bottoms,Summer,55.1,17.0,24,4.9,1,0.4111
FB001381,Ann Taylor,Outerwear,Spring,100.27,0.0,37,3.1,0,0.1337
FB001382,Zara,Dresses,Summer,54.79,52.8,22,,0,0.0754
FB001383,Mango,Outerwear,Fall,79.98,0.9,11,1.1,0,0.1034
FB001384,Banana Republic,Dresses,Summer,175.11,0.0,39,2.9,0,0.1322
FB001385,Mango,Dresses,Fall,77.08,37.0,25,,0,0.0949
FB001386,Uniqlo,Shoes,Winter,127.99,0.0,14,2.7,0,0.0819
FB001387,Zara,Bottoms,Summer,96.42,4.6,19,4.7,0,0.1204
FB001388,Forever21,Bottoms,Winter,23.38,44.1,6,2.4,0,0.1724
FB001389,H&M,Shoes,Spring,147.52,0.0,41,4.0,0,0.0858
FB001390,Banana Republic,Tops,Fall,85.94,0.0,49,1.5,0,0.0675
FB001391,Gap,Dresses,Winter,115.61,0.0,35,1.8,0,0.197
FB001392,Ann Taylor,Outerwear,Winter,90.58,0.0,1,1.0,0,0.1122
FB001393,Gap,Tops,Spring,64.84,0.0,25,3.9,0,0.1277
FB001394,Banana Republic,Bottoms,Summer,37.27,0.0,27,2.8,1,0.3842
FB001395,Gap,Tops,Summer,40.54,55.2,26,3.0,0,0.0725
